Date,Close,target,5sma,25Sma,50Sma,val1,val2,val3,val4,val5
1/26/2023,404.75,6.049988,400.3620056,389.42,393.1303992,10.94200556,-3.71039916,5.751189584,0.569009424,1.529941173
1/27/2023,405.679993,11.100006,402.3220032,390.4255994,393.3415992,11.8964038,-2.91599976,3.484934559,0.949576159,1.977040858
1/30/2023,400.589996,11.76001,402.3140014,390.9999988,393.3835993,11.3140026,-2.38360048,4.361345776,1.139062323,1.836604293
1/31/2023,406.480011,3.349976,403.5700012,392.0303992,393.6041993,11.539602,-1.57380006,4.251708597,1.161968299,1.262209144
2/1/2023,410.799988,4.390014,405.6599976,393.1459986,393.9353992,12.51399904,-0.78940066,3.088972222,1.138170858,0.598573367
2/2/2023,416.779999,-6.130005,408.0659974,394.5611988,394.3503992,13.50479864,0.21079954,3.810399217,1.247254715,0.880864962
2/3/2023,412.350006,-5.26001,409.4,395.9887988,394.7055994,13.41120116,1.28319942,4.603870416,1.445375729,1.01976621
2/6/2023,409.829987,-1.789978,411.2479982,397.0443982,394.9041993,14.20359996,2.14019896,3.61079749,1.504028095,1.029019008
2/7/2023,415.190002,-2.360015,412.9899964,398.3547986,395.1595991,14.6351978,3.19519954,3.871707417,1.565856796,0.81326863
2/8/2023,410.649994,1.990021,412.9599976,399.5479981,395.3259992,13.41199952,4.22199888,7.242639402,1.571574944,0.55761474
2/9/2023,407.089996,6.890015,411.021997,400.4811975,395.549599,10.54079948,4.93159848,7.431061372,1.485754165,1.598411503
2/10/2023,408.040009,0.23999,410.1599976,401.6275977,395.805799,8.53239992,5.82179868,4.822461076,1.442511239,2.626632155
2/13/2023,412.829987,-5.569977,410.7599976,402.6175977,395.9087989,8.14239992,6.7087988,4.136003754,1.365623162,2.893284717
2/14/2023,412.640015,-13.550019,410.2500002,403.6087989,396.0139991,6.64120132,7.5947998,3.211623911,1.348734397,2.613827219
2/15/2023,413.980011,-15.440002,410.9160036,404.5447998,396.1553992,6.37120376,8.38940062,4.685555317,1.374111111,1.67692451
2/16/2023,408.279999,-7.619995,411.1540042,405.0552002,396.3291993,6.09880396,8.72600096,3.718989511,1.19708195,1.10295519
2/17/2023,407.26001,-10.880005,410.9980044,405.467201,396.5977997,5.5308034,8.86940126,4.685113763,0.901293716,0.977001281
2/21/2023,399.089996,-1.359985,408.2500062,405.4908008,396.7163996,2.75920536,8.77440126,7.844072032,0.522059965,1.575662968
2/22/2023,398.540009,-2.279999,405.430005,405.5216016,396.7624,-0.09159664,8.75920168,9.355083099,0.183587475,2.764159989
2/23/2023,400.660004,-5.920014,402.7660036,405.8884022,396.9100001,-3.1223986,8.97840214,6.311704784,0.102630708,3.878816315
2/24/2023,396.380005,1.429993,400.3860048,406.1980018,396.8585999,-5.811997,9.33940188,4.073925487,0.237699993,4.517514201
2/27/2023,397.730011,6.459991,398.480005,406.272002,396.7738001,-7.79199704,9.49820192,5.54572924,0.334775524,4.252517581
2/28/2023,396.26001,8.209991,397.9140078,406.0972022,396.7110004,-8.18319444,9.3862018,5.904010913,0.31070054,3.398717542
3/1/2023,394.73999,3.529999,397.154004,405.8788014,396.8132001,-8.72479736,9.06560122,3.907065889,0.221276239,2.295446411
3/2/2023,397.809998,1.110015,396.5840028,405.777201,397.1040003,-9.19319824,8.67320072,4.749679282,0.331032194,1.3034428
3/3/2023,404.190002,-12.630004,398.1460022,405.7548011,397.5874006,-7.60879892,8.16740054,4.618254398,0.546102321,0.657214688
3/6/2023,404.470001,-18.559997,399.4940002,405.7064014,398.0660004,-6.21240124,7.64040102,5.893712692,0.69773304,1.154334918
3/7/2023,398.269989,-12.910004,399.895996,405.6136012,398.3068,-5.71760516,7.30680118,5.50216262,0.721266981,1.517675423
3/8/2023,398.920013,-7.190002,400.7320006,405.3112012,398.6708002,-4.57920064,6.64040102,3.116244271,0.781898225,1.784339252
3/9/2023,391.559998,-2.279999,399.4820006,404.5416016,398.8438001,-5.05960104,5.69780154,8.267723456,0.955391305,1.170560771
3/10/2023,385.910004,10.199981,395.826001,403.3068018,398.9340003,-7.48080084,4.37280154,11.37778952,1.322679799,1.122497733
3/13/2023,385.359985,4.630005,392.0039978,402.227201,399.1079999,-10.2232032,3.11920108,9.655743644,1.696805633,2.298791058
3/14/2023,391.730011,2.009979,390.6960022,401.503202,399.2738001,-10.80719976,2.22940186,7.415872093,1.806630627,2.86163804
3/15/2023,389.279999,9.630005,388.7679994,400.4668018,399.4108002,-11.69880244,1.05600162,6.196856231,1.81070634,2.73248532
3/16/2023,396.109985,-4,389.6779968,399.8852015,399.7165998,-10.20720468,0.1686017,10.9896093,1.658432237,1.576531481
3/17/2023,389.98999,3.180023,390.493994,399.2012012,399.8411994,-8.70720724,-0.63999814,9.187474201,1.517581949,1.091016976
3/20/2023,393.73999,2.01001,392.169995,398.6292005,400.1283991,-6.45920548,-1.4991986,6.6247231,1.451313924,2.054858347
3/21/2023,398.910004,-2.420014,393.6059936,398.0724012,400.3449994,-4.46640756,-2.27259826,5.254070485,1.316607829,2.891356057
3/22/2023,392.109985,3.490021,394.1719908,397.2512,400.4299994,-3.07920916,-3.17879946,5.858192132,1.316994129,2.93338334
3/23/2023,393.170013,8.179993,393.5839964,396.4188,400.4817999,-2.83480364,-4.0629999,4.913907058,1.348460122,2.473615496
3/24/2023,395.75,7.950012,394.7359984,395.9176001,400.4864002,-1.18160168,-4.56880008,4.847881783,1.25864538,1.976804677
3/27/2023,396.48999,12.900025,395.2859984,395.4867993,400.4770001,-0.20080088,-4.99020086,5.353365061,1.09482525,1.675570062
3/28/2023,395.600006,15.350006,394.6239988,395.3471997,400.4190003,-0.72320088,-5.07180058,3.43394251,0.77939083,1.285915514
3/29/2023,401.350006,7.320007,396.472003,395.4595996,400.4906006,1.01240344,-5.03100104,3.788098985,0.431534824,1.408434674
3/30/2023,403.700012,3.899994,398.5780028,395.5811999,400.734801,2.99680292,-5.15360116,4.426817191,0.228540992,1.676348016
3/31/2023,409.390015,-0.200013,401.3060058,396.1016003,401.149801,5.20440552,-5.04820076,5.774077635,0.060718847,2.444966186
4/3/2023,410.950012,-1.340027,404.1980102,396.6304003,401.4512012,7.56760988,-4.82080086,4.637350554,0.123490988,3.290568233
4/4/2023,408.670013,1.049988,406.8120116,397.1268004,401.6120013,9.68521116,-4.4852009,3.576028479,0.265267752,3.466599396
4/5/2023,407.600006,0.449982,408.0620116,397.6412011,401.7600012,10.42081052,-4.11880014,4.590652489,0.42494613,3.095608258
4/6/2023,409.190002,4.279999,409.1600096,398.0964012,401.9368011,11.06360836,-3.8403999,6.372576238,0.494236326,2.39692263
4/10/2023,409.609985,2.850006,409.2040036,398.3132006,402.0340008,10.89080304,-3.72080028,6.725900829,0.456133778,1.422130233
4/11/2023,409.720001,4.220001,408.9580014,398.5232006,402.114801,10.43480084,-3.59160044,3.489421404,0.356342243,0.534971872
4/12/2023,408.049988,6.160003,408.8339964,398.9144005,402.2640008,9.91959588,-3.34960032,1.960279744,0.285976748,0.449229146
4/13/2023,413.470001,0.670014,410.0079954,399.4964,402.4038006,10.51159536,-2.9074006,2.113269269,0.369182359,0.44472015
4/14/2023,412.459991,-0.579986,410.6619932,400.3323998,402.4370007,10.32959344,-2.10460094,2.174447529,0.654068563,0.349572901
4/17/2023,413.940002,-1.73999,411.5279966,401.4535997,402.3802008,10.07439692,-0.92660108,1.769881072,1.081949852,0.24942036
4/18/2023,414.209991,-1.579986,412.4259946,402.6075999,402.4174005,9.81839468,0.19019946,2.114544839,1.452771283,0.287188733
4/19/2023,414.140015,-8.060028,413.644,403.5040001,402.503601,10.13999992,1.00039906,2.03354632,1.602277945,0.262539854
4/20/2023,411.880005,-7.52002,413.3260008,404.4080003,402.4374011,8.91800048,1.97059924,2.700796163,1.59724688,0.555405515
4/21/2023,412.200012,0.209992,413.274005,405.0516014,402.4684014,8.2224036,2.58319996,3.328820604,1.397275401,0.835242879
4/24/2023,412.630005,3.299988,413.0120056,405.957202,402.5792016,7.0548036,3.37800038,3.261051057,1.260993126,1.247122785
4/25/2023,406.079987,9.430023,411.3860048,406.4508019,402.5400012,4.93520292,3.9108007,3.383066775,1.148227324,1.978111796
4/26/2023,404.359985,6.480011,409.4299988,406.6688011,402.3706011,2.76119768,4.29819998,3.587509546,0.952741904,2.523609127
4/27/2023,412.410004,-4.390015,409.5359986,407.4808019,402.3660009,2.05519672,5.11480096,3.782172343,0.952840801,2.659616406
4/28/2023,415.929993,-10.799988,410.2819948,408.3912011,402.4050006,1.89079372,5.98620052,4.941668001,1.027918458,2.215435132
5/1/2023,415.51001,-2.880005,410.8579958,409.1816015,402.5496008,1.67639432,6.6320007,7.41586367,1.134746835,1.333385181
5/2/2023,410.839996,1.899994,411.8099976,409.7556017,402.6212005,2.05439588,7.13440122,6.520709761,1.143124943,0.407341731
5/3/2023,408.019989,2.910004,412.5419984,410.252401,402.7998004,2.28959736,7.45260068,5.383817221,0.935898462,0.227097325
5/4/2023,405.130005,7.720001,411.0859986,410.403601,402.9316003,0.6823976,7.47200072,8.283804366,0.630093077,0.621277756
5/5/2023,412.630005,-0.5,410.426001,410.7608007,403.1710003,-0.33479972,7.58980042,8.279329383,0.387586158,1.088646642
5/8/2023,412.73999,-1.149994,409.871997,410.8947997,403.4982,-1.02280272,7.39659972,6.53887776,0.168906132,1.448678672
5/9/2023,410.929993,2.080017,409.8899964,410.893999,403.7621996,-1.00400256,7.13179932,5.502702262,0.169964642,1.396392206
5/10/2023,412.850006,-2.600006,410.8559998,411.0611987,404.0939996,-0.20519888,6.96719912,7.006179206,0.255582176,0.700680572
5/11/2023,412.130005,3.100006,412.2559998,411.2423986,404.4417999,1.01360116,6.80059878,3.983605988,0.318733985,0.829645037
5/12/2023,411.589996,7.640015,412.047998,411.3383984,404.7173998,0.7095996,6.62099858,3.520443877,0.299069349,0.945435858
5/15/2023,413.01001,5.609985,412.102002,411.4743994,404.8938,0.6276026,6.58059942,3.517834979,0.232474042,0.823753704
5/16/2023,410.25,8.540009,411.9660034,411.4955994,405.0094,0.47040404,6.4861994,4.064998881,0.191917657,0.452628532
5/17/2023,415.230011,-1.140015,412.4420044,411.7828003,405.3486004,0.65920412,6.43419988,2.350321083,0.141685546,0.198734176
5/18/2023,419.230011,-8.140015,413.8620056,412.0132007,405.7548004,1.84880492,6.25840032,3.997991266,0.14244867,0.558215736
5/19/2023,418.619995,-3.970001,415.2680054,412.2596008,406.2960003,3.00840456,5.96360054,3.886528412,0.243087036,1.091808324
5/22/2023,418.790009,1.22998,416.4240052,412.4536011,406.9536004,3.97040408,5.50000072,4.465833707,0.406349156,1.504930509
5/23/2023,414.089996,6.089997,417.1920044,412.4488013,407.5282006,4.74320308,4.9206007,3.900983402,0.612631304,1.632981441
5/24/2023,411.089996,6.76001,416.3640014,412.3268006,407.9154003,4.03720084,4.41140024,7.053954177,0.753502943,1.120401307
5/25/2023,414.649994,7.170013,415.447998,412.4376001,408.4228002,3.01039788,4.0147999,6.847665388,0.789732615,0.744045163
5/26/2023,420.019989,7.900024,415.7279968,412.7503992,408.9010003,2.9775976,3.8493989,6.231830638,0.677450794,0.751848776
5/30/2023,420.179993,6.920013,416.0059936,413.0523987,409.5048004,2.95359488,3.54759836,5.359295488,0.53237103,0.811704288
5/31/2023,417.850006,10.179993,416.7579956,413.5231995,409.9870007,3.23479612,3.5361988,6.433180482,0.363955367,0.458017298
6/1/2023,421.820007,4.729981,418.9039978,414.2216004,410.4452007,4.68239744,3.77639962,4.789284151,0.204476361,0.741171075
6/2/2023,427.920013,1.209992,421.5580016,414.8420007,411.1614013,6.71600088,3.68059942,2.653927996,0.138002704,1.620526754
6/5/2023,427.100006,2.799988,422.974005,415.2888012,411.8400012,7.68520376,3.44880008,0.656873247,0.129681712,2.094324011
6/6/2023,428.029999,5.769989,424.5440062,415.7896008,412.4856011,8.7544054,3.30399966,1.407678311,0.186586345,2.241180803
6/7/2023,426.549988,10.110016,426.2840026,416.4180005,413.0868011,9.86600212,3.33119938,1.961419705,0.211073414,1.984377371
6/8/2023,429.130005,8.049988,427.7460022,417.2624011,413.7574011,10.48360108,3.50500004,3.402545384,0.151290616,1.541899169
6/9/2023,429.899994,12.700012,428.1419984,418.2532007,414.3284008,9.88879772,3.92479984,3.523307827,0.249986518,1.114322161
6/12/2023,433.799988,5.660003,429.4819948,419.1,414.9304004,10.3819948,4.16959964,3.416251863,0.383349174,0.686192865
6/13/2023,436.660004,0.519989,431.2079958,420.0568006,415.4758001,11.15119524,4.58100042,3.389446308,0.504131128,0.526225946
6/14/2023,437.179993,-2.239991,433.3339968,421.1068006,416.0003998,12.22719624,5.1064008,3.656606985,0.614401549,0.903026446
6/15/2023,442.600006,-6.089996,436.027997,422.2968006,416.6789996,13.73119644,5.61780094,3.824031622,0.689551474,1.5388115
6/16/2023,439.459991,-6.25,437.9399964,423.39,417.3161993,14.5499964,6.07380068,2.997686058,0.766645208,1.736083392
6/20/2023,437.179993,-5.739991,438.6159974,424.4135999,417.8759991,14.20239752,6.53760074,4.642699083,0.77209268,1.436105761
6/21/2023,434.940002,1.230011,438.271997,425.2907996,418.3825995,12.98119744,6.90820008,5.947624818,0.716239508,0.939563788
6/22/2023,436.51001,-0.119995,438.1380004,426.3412,418.9183997,11.79680044,7.4228003,7.304816331,0.703348719,1.096355703
6/23/2023,433.209991,4.899994,436.2599974,427.0603992,419.4215997,9.19959824,7.63879944,4.984028247,0.638715864,2.162680966
6/26/2023,431.440002,11.839997,434.6559996,427.5487988,419.7809997,7.1072008,7.76779906,2.999086666,0.518013924,2.880721268
6/27/2023,436.170013,7.619996,434.4540036,428.2507995,420.2552002,6.20320408,7.99559934,3.268912919,0.412889508,2.918459856
6/28/2023,436.390015,6.73999,434.7440062,428.9547998,420.7042004,5.78920644,8.25059932,3.641064085,0.319944522,2.488275512
6/29/2023,438.109985,1.550019,435.0640012,429.9155993,421.1822003,5.14840188,8.733399,4.753820284,0.43452477,1.572979876
6/30/2023,443.279999,-4.730011,437.0780028,431.2031994,421.765,5.87480336,9.43819944,6.506531242,0.664767303,0.715803082
7/3/2023,443.790009,-4.130005,439.5480042,432.3688,422.4032001,7.17920416,9.96559996,4.848786562,0.820039687,0.743227904
7/5/2023,443.130005,-0.670014,440.9400026,433.2932007,423.0217999,7.64680192,10.27140074,4.351718518,0.840082056,1.042943424
7/6/2023,439.660004,6.359985,441.5940004,434.0724011,423.5623999,7.52159928,10.5100012,3.771120044,0.710801637,1.105233473
7/7/2023,438.549988,11.01001,441.682001,434.9004004,424.2117999,6.7816006,10.68860046,6.373164423,0.492957274,0.713494083
7/10/2023,439.660004,9.619995,440.958002,435.6140003,424.9178003,5.34400172,10.69619996,5.817728069,0.310198203,0.929658437
7/11/2023,442.459991,8.380005,440.6919984,436.1955994,425.5188001,4.496399,10.67679934,4.674434666,0.183132586,1.386376744
7/12/2023,446.019989,8.170013,441.2699952,436.9523987,426.1206,4.31759648,10.83179874,4.533374443,0.114331523,1.41193239
7/13/2023,449.559998,5.640014,443.249994,437.8135987,426.8015997,5.43639532,11.01199894,6.878509709,0.143637991,0.977688073
7/14/2023,449.279999,2.899994,445.3959962,438.7227991,427.5703998,6.67319708,11.15239932,6.581051031,0.20544565,0.936255625
7/17/2023,450.839996,1.339997,447.6319946,439.5911988,428.4267999,8.04079584,11.16439882,4.58447651,0.210866524,1.566244678
7/18/2023,454.190002,0.01001,449.9779968,440.5627991,429.4079999,9.41519772,11.1547992,1.735019459,0.143836845,2.025705316
7/19/2023,455.200012,0.23999,451.8140014,441.4188,430.2594,10.39520136,11.15940002,1.989777902,0.06534296,2.004595087
7/20/2023,452.179993,3.330017,452.3380004,442.0395996,431.0482001,10.2984008,10.99139952,2.682373556,0.074535355,1.591589189
7/21/2023,452.179993,0.309997,452.9179992,442.6395996,431.8732001,10.2783996,10.76639952,3.133675484,0.173107313,1.001120422
7/24/2023,454.200012,2.720001,453.5900024,443.1035998,432.7002002,10.48640256,10.40339964,3.298924273,0.318160662,0.432631062
7/25/2023,455.440002,2.350007,453.8400024,443.7428003,433.5664001,10.09720212,10.17640014,2.321077886,0.406969821,0.145590962
7/26/2023,455.51001,0.970001,453.902002,444.476001,434.4448004,9.42600104,10.03120054,1.510112641,0.400880563,0.410269867
7/27/2023,452.48999,-2.359985,453.9640014,445.1780005,435.2344,8.78600092,9.94360046,1.375481344,0.330288709,0.699163379
7/28/2023,456.920013,-8.080017,454.9120054,445.9944006,436.1678003,8.9176048,9.82660032,1.573431961,0.223051146,0.737394613
7/31/2023,457.790009,-10.980011,455.6300048,446.9776013,437.0190002,8.65240348,9.95860108,1.426806043,0.128689339,0.59248089
8/1/2023,456.480011,-5.77002,455.8380066,447.9792017,437.7640002,7.85880492,10.21520144,1.255625599,0.143286768,0.567391912
8/2/2023,450.130005,-1.380005,454.7620056,448.5376014,438.3942004,6.22440424,10.14340092,2.021349432,0.158358621,1.120214278
8/3/2023,448.839996,-3.089996,454.0320068,449.0356006,438.9952002,4.9964062,10.04040042,4.495721759,0.152891106,1.67458029
8/4/2023,446.809998,-0.899994,452.0100038,449.3836011,439.6496002,2.62640268,9.7340009,5.752352652,0.186613761,2.392876063
8/7/2023,450.709991,-5.059997,450.5940002,449.6808008,440.4420001,0.9131994,9.23880068,4.694487794,0.399925509,2.778228864
8/8/2023,448.75,-0.640015,449.047998,449.8792004,441.1240002,-0.83120244,8.7552002,3.980106023,0.580902153,2.886413261
8/9/2023,445.75,-2.859985,448.171997,449.9840002,441.6386005,-1.81200324,8.34539978,3.837133106,0.692555691,2.726042362
8/10/2023,445.910004,-6.269989,447.5859986,450.2340002,442.1532007,-2.64800164,8.08079956,4.130893989,0.668218859,2.127467151
8/11/2023,445.649994,-9.359985,447.3539978,450.5180005,442.7092004,-3.16400268,7.80880004,2.160503469,0.564281188,1.616680801
8/14/2023,448.109985,-11.609985,446.8339966,450.8559997,443.235,-4.02200312,7.62099972,1.855172238,0.447672492,1.228557949
8/15/2023,442.890015,-3.550019,445.6619996,450.8732007,443.5344,-5.21120108,7.33880064,1.806262217,0.391645029,1.304433739
8/16/2023,439.640015,-1.490021,444.4400026,450.6180017,443.7852002,-6.17799912,6.8328015,2.491435336,0.477447935,1.452473413
8/17/2023,436.290009,6.73999,442.5160036,450.0872022,443.9504004,-7.57119856,6.13680174,3.31978331,0.674288826,1.739817895
8/18/2023,436.5,0.390015,440.6860048,449.5760022,444.1494007,-8.8899974,5.42660154,4.508712413,0.89561878,1.916111502
8/21/2023,439.339996,0.630005,438.932007,449.1160022,444.3536005,-10.1839952,4.76240172,3.742725614,1.038702644,2.004380468
8/22/2023,438.149994,4.610016,437.9840028,448.4744019,444.5186005,-10.49039908,3.9558014,4.127255848,1.127622268,1.807733455
8/23/2023,443.029999,6.130005,438.6619996,447.9876014,444.7032007,-9.32560176,3.28440066,7.217766265,1.135024744,1.157120161
8/24/2023,436.890015,14.119995,438.7820008,447.3760022,444.7078009,-8.59400144,2.66820132,6.653344458,1.107054016,0.817318764
8/25/2023,439.970001,10.380005,439.476001,446.8876026,444.7636011,-7.41160156,2.12400148,3.850962001,1.040876735,1.246469926
8/28/2023,442.76001,8.429992,440.1600038,446.4300025,444.7668012,-6.26999868,1.66320132,3.382823951,0.910857547,1.641363944
8/29/2023,449.160004,0.079986,442.3620058,446.1788026,444.9608014,-3.81679676,1.21800114,3.014774561,0.814406465,2.16503002
8/30/2023,451.01001,-4.790009,443.958008,445.9988026,445.2374018,-2.04079456,0.7614008,5.585634094,0.746824361,2.671097721
8/31/2023,450.350006,-5.5,446.6500062,445.9132032,445.5456018,0.736803,0.36760136,5.220467524,0.698267989,3.271636312
9/1/2023,451.190002,-5.670013,448.8940064,445.6840028,445.8392017,3.21000364,-0.15519892,3.728227778,0.710017651,3.72517188
9/5/2023,449.23999,-0.789978,450.1900024,445.342002,446.1598017,4.8480004,-0.81779966,5.229226351,0.792731655,3.58320536
9/6/2023,446.220001,-0.230011,449.6020018,444.9316016,446.4554016,4.6704002,-1.52380004,7.775936947,0.91590639,2.925070484
9/7/2023,444.850006,1.660004,448.370001,444.7204016,446.6290015,3.64959936,-1.90859986,7.369157726,0.939677155,1.650681862
9/8/2023,445.519989,4.839996,447.4039976,444.5876014,446.811601,2.81639624,-2.22399962,6.027307969,0.838748093,0.892543486
9/11/2023,448.450012,-5.080017,446.8559996,444.6532019,447.0184015,2.20279768,-2.3651996,2.756620362,0.621865253,1.147270952
9/12/2023,445.98999,-2.359985,446.2059996,444.4644019,447.0726013,1.74159772,-2.60819946,2.662519917,0.421083216,1.168731031
9/13/2023,446.51001,-3.800019,446.2640014,444.3748023,447.1270014,1.88919912,-2.75219908,3.303613908,0.330541572,0.782661069
9/14/2023,450.359985,-11.71997,447.3659972,444.5592017,447.271601,2.80679552,-2.71239928,3.840571967,0.228868796,0.503277272
9/15/2023,443.369995,-11.97998,446.9359984,444.4576013,447.3458008,2.47839708,-2.88819946,3.627420521,0.195431999,0.432903374
9/18/2023,443.630005,-13.209992,445.971997,444.3768018,447.4474011,1.59519524,-3.07059936,3.786039998,0.178570539,0.517309455
9/19/2023,442.709991,-10.47998,445.3159972,444.160802,447.5084009,1.1551952,-3.34759886,4.108036668,0.260739096,0.664922949
9/20/2023,438.640015,-12.76001,443.7419982,443.990802,447.4320013,-0.2488038,-3.44119934,5.935753125,0.305516084,1.207765926
9/21/2023,431.390015,-5.340027,439.9480042,443.660802,447.1394019,-3.7127978,-3.47859986,4.542398849,0.255593194,2.426272588
9/22/2023,430.420013,-1.900024,437.3580078,443.4260022,446.7566022,-6.06799436,-3.3306,5.108501007,0.159669041,3.314705251
9/25/2023,432.230011,-4.75,435.078009,443.2552026,446.4156024,-8.1771936,-3.1603998,3.727251653,0.123664364,3.896053242
9/26/2023,425.880005,1.429993,431.7120118,442.716803,445.9164026,-11.00479116,-3.19959962,1.051959876,0.141335067,4.122376754
9/27/2023,426.049988,-4.459992,429.1940064,442.2328027,445.3536023,-13.03879632,-3.12079958,3.199421447,0.146368898,3.733668613
9/28/2023,428.519989,-3.859985,428.6200012,441.6524023,444.8200018,-13.03240112,-3.16759952,4.937456519,0.08040364,3.077073891
9/29/2023,427.480011,-2.980011,428.0320008,441.2760022,444.3260022,-13.24400136,-3.05000004,4.447054019,0.05744157,2.170546429
10/2/2023,427.309998,2.230011,427.0479982,440.769602,443.8286023,-13.72160384,-3.05900026,5.262748817,0.065615575,1.046416932
10/3/2023,421.589996,10.700013,426.1899964,439.9228015,443.176402,-13.73280508,-3.2536005,2.806443825,0.08398841,0.351249463
10/4/2023,424.660004,9.880005,425.9119996,438.9428015,442.560802,-13.03080188,-3.61800054,2.566228784,0.232720579,0.353056075
10/5/2023,424.5,11.820007,425.1080018,437.8824011,441.9406018,-12.77439928,-4.05820074,2.526361396,0.430309464,0.423357715
10/6/2023,429.540009,4.119995,425.5200014,437.0500012,441.4816022,-11.5299998,-4.431601,3.123116886,0.565499282,0.902996071
10/9/2023,432.290009,-0.790009,426.5160036,436.2940015,440.9890021,-9.77799788,-4.69500064,6.375799993,0.586321621,1.55562763
10/10/2023,434.540009,1.5,429.1060062,435.7060022,440.5240021,-6.59999604,-4.81799988,6.88929033,0.490494568,2.649325358
10/11/2023,436.320007,-0.300018,431.4380068,435.3100025,440.120802,-3.87199568,-4.81079956,6.42895677,0.322467568,3.649280855
10/12/2023,433.660004,-3.450013,433.2700076,434.8624024,439.791402,-1.5923948,-4.92899962,4.285197482,0.189673162,4.089466712
10/13/2023,431.5,-5.070007,433.6620058,434.3016028,439.4446021,-0.63959704,-5.14299926,5.340624455,0.169132731,3.742273657
10/16/2023,436.040009,-14.850007,434.4120058,433.8052027,439.2292023,0.60680308,-5.4239996,5.394612556,0.260322612,2.854687317
10/17/2023,436.019989,-15.559998,434.7080018,433.4064027,438.9354023,1.30159912,-5.5289996,5.152346863,0.308703477,2.02971298
10/18/2023,430.209991,-6.579986,433.4859986,432.7544019,438.5646021,0.73159668,-5.81020018,2.811041309,0.342030657,1.173575261
10/19/2023,426.429993,-8.880005,432.0399964,431.7972022,438.178202,0.24279416,-6.38099972,2.618067667,0.46971134,0.717504646
10/20/2023,421.190002,-8.640014,429.9779968,430.9100025,437.6838019,-0.93200572,-6.7737994,6.367261977,0.577109881,0.831275132
10/23/2023,420.459991,-9.779998,426.8619932,429.983202,437.1800019,-3.12120876,-7.1967999,6.937841206,0.682341837,1.751229308
10/24/2023,423.630005,-8.040009,424.3839964,429.2200025,436.6904023,-4.83600612,-7.47039974,5.68567942,0.658745368,2.348553313
10/25/2023,417.549988,0.650024,421.8519958,428.3764014,436.1836017,-6.52440564,-7.80720028,4.783177293,0.562745098,2.765570589
10/26/2023,412.549988,10.110016,419.0759948,427.6228004,435.6418012,-8.54680556,-8.01900082,4.036352131,0.493221171,2.94927236
10/27/2023,410.679993,20.080017,416.973993,426.8331996,435.1296009,-9.85920656,-8.2964013,3.380077859,0.435338233,2.721641573
10/30/2023,415.589996,19.100006,415.999994,426.167599,434.7114008,-10.16760496,-8.54380182,1.186715095,0.417684176,2.271647099
10/31/2023,418.200012,17.48999,414.9139954,425.8603992,434.2886011,-10.94640384,-8.42820186,4.28770684,0.302006313,1.732470233
11/1/2023,422.660004,14.269989,415.9359986,425.7247999,433.9788013,-9.78880128,-8.25400142,8.489361306,0.197877166,0.866664305
11/2/2023,430.76001,6.48999,419.578003,425.8144007,433.7334015,-6.23639772,-7.9190008,12.57207026,0.235837673,1.826950888
11/3/2023,434.690002,-0.850006,424.3800048,426.1028004,433.6894013,-1.72279556,-7.5866009,12.08481595,0.391792023,3.835172688
11/6/2023,435.690002,4.919983,428.400006,426.4380005,433.6038013,1.96200548,-7.16580076,8.172967749,0.509327131,5.441285874
11/7/2023,436.929993,3.260009,432.1460022,427.0516004,433.4872009,5.0944018,-6.43560054,4.060202832,0.705753306,6.012938114
11/8/2023,437.25,11.480011,435.0640014,427.5552002,433.2490009,7.50880116,-5.69380062,5.490648554,0.899016228,5.461622558
11/9/2023,433.839996,15.839997,435.6799986,427.9288001,432.9056006,7.75119852,-4.9768005,8.347690496,1.062538902,4.012923716
11/10/2023,440.609985,9.620026,436.8639952,428.3715991,432.7108002,8.49239608,-4.33920104,7.388935706,1.124948503,2.671604892
11/13/2023,440.190002,10.600007,437.7639952,428.6875988,432.4908002,9.07639636,-3.80320132,5.556521644,1.048745439,1.52349415
11/14/2023,448.730011,5.529999,440.1239988,429.2551989,432.4806006,10.86879988,-3.22540166,4.512459305,0.967712549,1.341625593
11/15/2023,449.679993,3.589996,442.6099974,429.7895984,432.5498004,12.82039904,-2.76020206,6.673232768,0.878173324,2.04304579
11/16/2023,450.230011,4.789978,445.8880004,430.4523986,432.6574005,15.43560176,-2.20500188,5.072267735,0.840169732,2.846941603
11/17/2023,450.790009,4.509979,447.9240052,431.223999,432.7628009,16.7000062,-1.53880192,4.530448345,0.878907816,3.145996886
11/20/2023,454.26001,0.220001,450.7380068,431.952799,432.8790009,18.78520776,-0.92620184,3.70460072,0.922133884,3.130280531
11/21/2023,453.269989,1.660004,451.6460024,432.642799,433.0246009,19.00320336,-0.38180182,4.770549812,0.954827731,2.558742994
11/22/2023,455.019989,-0.410004,452.7140016,433.635199,433.1948004,19.07880264,0.44039852,3.096224967,1.021579597,1.647272947
11/24/2023,455.299988,1.100006,453.727997,434.7899988,433.2936005,18.93799824,1.49639826,2.769535357,1.187336224,1.012593733
11/27/2023,454.480011,4.619995,454.4659974,436.1215991,433.5158008,18.34439828,2.6057983,2.08036,1.42604782,0.292139146
11/28/2023,454.929993,1.760009,454.599994,437.5003992,433.7418006,17.0995948,3.75859862,1.958670018,1.654752705,0.831437905
